0.03122687339782715, 0.017680644989013672, 0.029006481170654297, 0.02779984474182129
0.0010018348693847656, 0.0019998550415039062, 0.0009999275207519531, 0.002000093460083008
0.010002374649047852, 0.001001596450805664, 0.0010004043579101562, 0.0
1.99088454246521, 1.9825153350830078, 1.9887185096740723, 1.985349178314209
0.01140904426574707, 0.0030007362365722656, 0.013859033584594727, 0.002000093460083008
0.01445460319519043, 0.01200556755065918, 0.004003286361694336, 0.014557361602783203
0.0, 0.0010001659393310547, 0.011448860168457031, 0.0010025501251220703
0.0795285701751709, 0.09199643135070801, 0.09201908111572266, 0.07843351364135742
0.01500558853149414, 0.014562845230102539, 0.002001047134399414, 0.015009164810180664
0.003000497817993164, 0.013169527053833008, 0.002000093460083008, 0.011835813522338867
0.031412363052368164, 0.03158283233642578, 0.030405282974243164, 0.031018733978271484
