1.4431540966033936, 0.2819983959197998, 0.18600106239318848, 0.19600152969360352, 0.18500018119812012, 0.18599820137023926, 0.18700027465820312, 0.18999838829040527, 0.18500375747680664, 0.18799757957458496, 0.18799781799316406, 0.18700242042541504, 0.18699860572814941, 0.19000029563903809, 0.18600106239318848, 0.19199919700622559, 0.18700122833251953, 0.19100189208984375, 0.1849958896636963
0.1979997158050537, 0.2030045986175537, 0.18999981880187988, 0.18399596214294434, 0.18200421333312988, 0.18599605560302734, 0.17999958992004395, 0.18300342559814453, 0.18399810791015625, 0.18400192260742188, 0.1849966049194336, 0.1809995174407959, 0.18100214004516602, 0.18400239944458008, 0.18999814987182617, 0.18200182914733887, 0.18399572372436523, 0.18200016021728516, 0.18500447273254395
0.5439953804016113, 0.5470001697540283, 0.4999997615814209, 0.49699974060058594, 0.5030009746551514, 0.4980039596557617, 0.4949951171875, 0.5000002384185791, 0.5200002193450928, 0.5430042743682861, 0.5049958229064941, 0.49900317192077637, 0.49799680709838867, 0.4960000514984131, 0.5, 0.5009996891021729, 0.5010004043579102, 0.4999995231628418, 0.5
0.7548332214355469, 0.709998369216919, 0.6950013637542725, 0.7039973735809326, 0.6980001926422119, 0.6930029392242432, 0.6979968547821045, 0.696002721786499, 0.704998254776001, 0.6940007209777832, 0.6909983158111572, 0.7020008563995361, 0.693000078201294, 0.6910028457641602, 0.6939990520477295, 0.6920006275177002, 0.6999971866607666, 0.690000057220459, 0.6949999332427979
0.04800271987915039, 0.045996904373168945, 0.0019998550415039062, 0.0020029544830322266, 0.0029969215393066406, 0.002001047134399414, 0.0019989013671875, 0.002003192901611328, 0.0019979476928710938, 0.0019998550415039062, 0.002999544143676758, 0.0019996166229248047, 0.0020003318786621094, 0.002002716064453125, 0.001997709274291992, 0.0019991397857666016, 0.0030024051666259766, 0.0019979476928710938, 0.0020003318786621094
0.07900190353393555, 0.021999359130859375, 0.002997875213623047, 0.0020008087158203125, 0.003001689910888672, 0.00299835205078125, 0.0030024051666259766, 0.0029993057250976562, 0.00299835205078125, 0.0019991397857666016, 0.003000497817993164, 0.0030024051666259766, 0.0030002593994140625, 0.0029976367950439453, 0.0019991397857666016, 0.003000974655151367, 0.0029993057250976562, 0.0030219554901123047, 0.0029790401458740234
0.03699946403503418, 0.038999319076538086, 0.001001119613647461, 0.0, 0.0009989738464355469, 0.0, 0.0, 0.0010001659393310547, 0.0, 0.0010025501251220703, 0.0, 0.0, 0.0009980201721191406, 0.0, 0.0, 0.0009992122650146484, 0.0, 0.0009999275207519531, 0.0050013065338134766
0.058999061584472656, 0.06000041961669922, 0.016999483108520508, 0.016000747680664062, 0.015999317169189453, 0.015999555587768555, 0.020000219345092773, 0.013002872467041016, 0.01599740982055664, 0.015999794006347656, 0.016002416610717773, 0.017000198364257812, 0.01599907875061035, 0.016998291015625, 0.016000986099243164, 0.021000385284423828, 0.016001224517822266, 0.0169980525970459, 0.0149993896484375
0.042002201080322266, 0.04399847984313965, 0.0010018348693847656, 0.0009975433349609375, 0.0010004043579101562, 0.0010008811950683594, 0.0020008087158203125, 0.0010004043579101562, 0.000997781753540039, 0.0009992122650146484, 0.0010004043579101562, 0.0009999275207519531, 0.0070002079010009766, 0.0019998550415039062, 0.0010008811950683594, 0.0009996891021728516, 0.00099945068359375, 0.0009999275207519531, 0.0010004043579101562
0.04300236701965332, 0.04099726676940918, 0.0020012855529785156, 0.0020003318786621094, 0.002001047134399414, 0.001997232437133789, 0.002000093460083008, 0.0020036697387695312, 0.001996278762817383, 0.0030014514923095703, 0.0019991397857666016, 0.002003192901611328, 0.0019989013671875, 0.0019979476928710938, 0.002000093460083008, 0.0019991397857666016, 0.002003192901611328, 0.001997232437133789, 0.0020008087158203125
0.9260134696960449, 0.12799978256225586, 0.005000591278076172, 0.016000986099243164, 0.01599884033203125, 0.015357494354248047, 0.01600050926208496, 0.01799917221069336, 0.015000104904174805, 0.014999866485595703, 0.015999317169189453, 0.015999317169189453, 0.01500248908996582, 0.015997886657714844, 0.014940738677978516, 0.016997814178466797, 0.015007257461547852, 0.0160064697265625, 0.01601099967956543
0.1602954864501953, 0.011999845504760742, 0.004999399185180664, 0.005002260208129883, 0.004002094268798828, 0.004995822906494141, 0.003999948501586914, 0.005000591278076172, 0.004003047943115234, 0.004999637603759766, 0.003996610641479492, 0.005003452301025391, 0.003996849060058594, 0.005000114440917969, 0.0040013790130615234, 0.004998445510864258, 0.004000186920166016, 0.0039997100830078125, 0.0050127506256103516
